Subject-ID,Label,One Hot,Binary Label,One Hot,CH26_A-PEAK,CH26_A-P2P,CH26_A-RMS,CH26_A-MLocMaxV,CH26_A-MINLocMinV,CH26_A-MAV,CH26_A-MAVFD,CH26_A-MAVFDN,CH26_A-MAVSD,CH26_A-MAVSDN,CH26_F-zc,CH26_F-fmode,CH26_F-bw,CH26_F-cf,CH26_F-fmean,CH26_F-fmed,CH26_S-median,CH26_S-freqpond,CH26_S-area,CH26_S-areapond,CH26_S-me,CH26_S-sd,CH26_E-Aprox,CH26_E-Fuzzy,CH26_E-Sample,CH26_E-Shannon,CH26_E-Spectral,CH26_L-pldf,CH26_L-ldf,CH26_V-var,CH26_V-std,CH26_V-range,CH26_V-intrange,CH26_Sim-cohe_F_median,CH26_Sim-cohe_mean,CH26_Sim-cohe_pond_mean,CH26_Sim-cohe_areapond,CH26_Sim-corr,CH26_Sim-MutInfo,CH25_meanRR,CH25_rmssd,CH25_slopeRR
20120713-09_w_21,level_zero,0,level_zero,0,12.794,0.048,12.77359901,12.77622642,12.77169071,12.77359389,0.002742187,0.239882281,0.004749556,0.415483738,0,0,0,0,0.1,1.36E-11,132,131.0536713,37.83468464,0.013430843,0.011681284,0.000247408,0.309731878,0.281741489,0.276280675,3.663424633,5.75E-11,20590773329,0.951764393,0.000130677,0.011431388,0.048,0.019,255,0.98720289,127.870239,252.9255593,0.965716165,5.239230189,0.705562067,0.692002037,-0.008789063
20120713-09_w_21,level_three,3,level_four,1,13.277,0.595,12.85139052,12.85096341,12.84111073,12.85031097,0.002741832,0.016457423,0.004712966,0.028288848,0,0,0,0,0.1,2.05E-11,132,130.660505,37.91192619,0.013458263,0.173888359,0.017487684,0.00990715,0.012001667,0.009443403,5.481239392,1.08E-10,1.41E+11,0.99778148,0.027756079,0.166601559,0.595,0.234,255,0.985581055,127.7915339,252.5347317,0.929240182,8.056159238,0.65279131,0.638660877,0.011044457
20120713-09_w_21,level_three,3,level_four,1,12.881,0.285,12.68648664,12.68793936,12.68350168,12.68629286,0.00265483,0.037855649,0.004552043,0.06490832,0,0,0,0,0.1,1.38E-11,131,130.324017,37.67616432,0.01337457,0.071054401,0.015321345,0.028858518,0.03433075,0.027977424,5.307721697,6.35E-11,98213787867,0.998252903,0.004918265,0.070130341,0.285,0.095,255,0.988641264,127.9948205,253.246914,0.224743058,7.634770178,0.647557744,0.633228089,-0.005929129
20120713-09_w_21,level_three,3,level_four,1,12.851,0.078,12.81336546,12.81579402,12.81181514,12.8133486,0.00262642,0.126318776,0.004465719,0.214780617,0,0,0,0,0.1,1.30E-11,132,130.6695916,37.91564121,0.013459582,0.021101147,0.002350543,0.121011469,0.13508563,0.116773978,4.240687733,6.01E-11,20384517911,0.987201178,0.000432307,0.020792004,0.078,0.039,255,0.988618773,127.8943832,253.2800693,0.101498901,6.071334826,0.720773757,0.708314838,-0.01796875
20120713-09_w_21,level_one,1,level_four,1,12.794,0.048,12.77129004,12.773568,12.76922789,12.77128506,0.002661577,0.235813672,0.004532149,0.401544973,0,0,0,0,0.1,1.49E-11,132,130.6822065,37.66198702,0.013369537,0.011517063,0.000268776,0.289930053,0.270244557,0.254316986,3.568434068,6.95E-11,28394635400,0.952973526,0.000127391,0.011286779,0.048,0.02,255,0.987811099,127.8557064,253.109151,0.948638095,5.104317699,0.66994444,0.65664106,-0.002092634
20120713-09_w_21,level_zero,0,level_zero,0,12.748,0.048,12.72465349,12.72660874,12.72255778,12.72465069,0.002555398,0.302720587,0.00440746,0.522121811,0,0,0,0,0.1,1.04E-11,130,130.0841913,37.76085702,0.013404635,0.008410448,0.000319471,0.581532057,0.389314475,0.51982054,3.080794658,4.26E-11,20442380456,0.92050823,7.13E-05,0.00844144,0.048,0.011,256,0.98718625,127.9422874,252.8701271,0.876283926,4.997988923,0.633894053,0.621251835,-0.016276042
20120713-09_w_21,level_four,4,level_four,1,12.8,0.144,12.68450125,12.68592552,12.68172204,12.68446965,0.002726562,0.096272735,0.004699822,0.165946958,0,0,0,0,0.1,1.49E-11,131,130.6763757,37.71564732,0.013388586,0.028160276,0.006643481,0.065143667,0.077574262,0.049600989,4.051478277,6.70E-11,36217188530,0.989480636,0.000802092,0.028321232,0.144,0.024,256,0.987576295,127.9533415,252.9178106,0.681805399,5.802078012,0.697813771,0.690727427,-0.035505022
20120713-09_w_21,level_four,4,level_four,1,12.854,0.271,12.74068127,12.74166246,12.73759172,12.7403557,0.002601207,0.028554045,0.004421314,0.048533773,0,0,0,0,0.1,2.00E-11,132,130.4907716,37.77563666,0.013409882,0.092609743,0.01578231,0.021210051,0.023469569,0.019198578,5.181887757,1.14E-10,95669827989,0.999298013,0.008298788,0.091097685,0.271,0.174,256,0.986999694,127.9874153,252.8085909,0.718321201,7.455365266,0.657059195,0.641390709,-0.018484933
20120713-09_w_21,level_three,3,level_four,1,12.517,0.101,12.46510919,12.4663941,12.46275444,12.46508129,0.002596591,0.09844406,0.004483837,0.169994849,0,0,0,0,0.1,1.37E-11,132,130.1874948,37.56969136,0.013336774,0.027074088,0.002403866,0.097131553,0.104384317,0.097127093,4.53862756,6.30E-11,35155838009,0.992295004,0.00069571,0.026376309,0.102,0.045,255,0.987480531,127.8913992,252.9418219,0.411333951,6.502591087,0.652387451,0.637916641,-0.006115141
20120713-09_w_21,level_two,2,level_four,1,12.576,0.109,12.51206698,12.51428304,12.51049728,12.5120252,0.002462713,0.0761578,0.004256838,0.131639958,0,0,0,0,0.1,1.07E-11,131,130.5217185,37.6462278,0.013363943,0.033787722,0.001246346,0.056470736,0.064830304,0.048807966,4.440299158,4.81E-11,30561116523,0.994252938,0.00104568,0.032336978,0.109,0.065,256,0.987904385,127.9164347,253.0859871,0.954257372,6.364144493,0.68691956,0.67787427,-0.021135603
20120713-09_w_21,level_two,2,level_four,1,12.432,0.069,12.39544905,12.39772616,12.39363029,12.39543841,0.002503551,0.154145182,0.004276021,0.263277261,0,0,0,0,0.1,1.22E-11,132,130.4916996,37.96719062,0.013477881,0.016836254,0.000369559,0.171097376,0.179815449,0.167462684,4.116793048,5.53E-11,23375357397,0.978386523,0.000263787,0.016241514,0.069,0.0255,256,0.987559652,127.9561492,252.9686603,0.971346153,5.890462653,0.707047745,0.694291537,0.022879464
20120713-09_w_21,level_two,2,level_four,1,12.354,0.074,12.31355201,12.31559864,12.31175878,12.31353994,0.002463778,0.142850942,0.004177975,0.242240812,0,0,0,0,0.1,1.15E-11,132,130.7749467,37.66536164,0.013370735,0.017914064,0.000296851,0.171407619,0.166918409,0.168319058,4.157373512,5.18E-11,21905409577,0.980929102,0.000297466,0.017247198,0.074,0.03,255,0.987885381,127.8937052,253.1061929,0.975344718,5.954687688,0.677354575,0.671968865,-0.000279018
20120713-09_w_21,level_four,4,level_four,1,12.385,0.085,12.34984791,12.35176094,12.34774635,12.34982925,0.002490412,0.115998676,0.004239076,0.197448158,0,0,0,0,0.1,1.36E-11,131,130.1837142,37.60967476,0.013350967,0.02092977,0.00520441,0.097858093,0.1090126,0.082716776,3.948180673,6.59E-11,40889042771,0.988945155,0.000460931,0.021469313,0.085,0.023,256,0.987366608,127.9086031,252.9357973,0.471317368,5.649336341,0.606426735,0.589199275,-0.008347284
20120713-09_w_21,level_two,2,level_four,1,12.683,0.135,12.5948507,12.59709539,12.59267002,12.59480369,0.002640625,0.076728047,0.004533925,0.131741251,0,0,0,0,0.1,1.30E-11,132,130.0451385,37.72059989,0.013390344,0.035751971,0.0015139,0.066355536,0.075675088,0.064856501,4.673290501,5.73E-11,1.38E+11,0.99416758,0.001184418,0.034415381,0.135,0.052,255,0.9845877,127.7501952,252.2728136,0.726072506,6.693318768,0.670532135,0.664062454,0.019949777
20120713-09_w_21,level_two,2,level_four,1,12.406,0.099,12.35495849,12.35661538,12.35276966,12.35492758,0.002511364,0.090857879,0.004307638,0.155844744,0,0,0,0,0.1,1.19E-11,132,130.5554254,37.83652513,0.013431496,0.028868126,0.001193346,0.072834066,0.088598997,0.071762849,4.465119606,5.36E-11,16123863743,0.991447538,0.000764001,0.027640571,0.099,0.044,255,0.986585738,127.8103853,252.7824264,0.989223991,6.399381427,0.688247912,0.666912691,0.018694196
20120713-09_w_21,level_three,3,level_four,1,12.281,0.151,12.22753911,12.22994955,12.22616553,12.22744941,0.002461648,0.052550626,0.004191474,0.08947852,0,0,0,0,0.1,1.15E-11,133,131.0271596,37.77199755,0.01340859,0.04832743,0.006641387,0.032171046,0.042677995,0.025626345,4.693610938,5.09E-11,32033365226,0.997427963,0.0021943,0.046843357,0.151,0.075,255,0.988536764,127.8746243,253.1539567,0.91484166,6.724054913,0.671175963,0.657307351,-0.019670759
20120713-09_w_21,level_two,2,level_four,1,12.341,0.049,12.31844322,12.32038373,12.31656322,12.31843805,0.002466619,0.21857492,0.004144583,0.36726454,0,0,0,0,0.1,1.29E-11,131,130.0399305,37.61704014,0.013353582,0.011315203,0.000869715,0.275151641,0.27280393,0.260963705,3.724901091,6.28E-11,16910155513,0.960652102,0.000127351,0.011285006,0.049,0.019,255,0.98586488,127.8513479,252.5948236,0.661083799,5.324372095,0.650351862,0.636887358,-0.005650112
20120713-09_w_21,level_one,1,level_four,1,12.326,0.075,12.28350205,12.28518576,12.28153855,12.28348775,0.002493253,0.132991095,0.004262522,0.227364625,0,0,0,0,0.1,1.14E-11,132,130.3647449,37.77385687,0.01340925,0.019511681,0.000458696,0.135903714,0.148222629,0.13477615,4.204298722,5.11E-11,26441723143,0.983916953,0.000351469,0.018747517,0.075,0.031,255,0.987589159,127.8853463,253.0213625,0.964042629,6.024074382,0.696339611,0.672676611,0.001464844
20120713-09_w_21,level_zero,0,level_zero,0,12.248,0.041,12.22315471,12.22506598,12.22125113,12.22315087,0.002384588,0.246065436,0.004033748,0.416242084,0,0,0,0,0.1,1.11E-11,131,129.9865028,37.45997511,0.013297826,0.009833354,0.000352187,0.332607278,0.280446498,0.290832038,3.387535734,5.23E-11,22324321273,0.949179245,9.39E-05,0.00969087,0.041,0.013,255,0.989186558,128.0379464,253.3166357,0.845628299,4.844046544,0.690159656,0.669238809,0.006905692
20120713-09_w_21,level_one,1,level_four,1,12.203,0.034,12.18497175,12.18704698,12.18316685,12.18496947,0.002511009,0.336976622,0.004328952,0.58094412,0,0,0,0,0.1,1.17E-11,132,130.3720287,37.84633642,0.013434979,0.007404348,0.000184906,0.540206214,0.42573177,0.486282036,3.339355188,5.05E-11,12668162817,0.907509127,5.55E-05,0.007451581,0.034,0.013,256,0.986652288,127.8378319,252.8179193,0.921309758,4.769566883,0.664182516,0.657338702,0.021065848
20120713-09_w_21,level_zero,0,level_zero,0,12.179,0.037,12.16151714,12.16344054,12.15955606,12.16151402,0.002384943,0.273653786,0.004083837,0.468588666,0,0,0,0,0.1,1.06E-11,131,130.4738383,37.57846615,0.013339889,0.008815005,0.000165476,0.501001125,0.313435481,0.427311985,3.346271184,4.70E-11,20103210669,0.937981472,7.60E-05,0.008715184,0.037,0.016,255,0.98769526,127.927075,253.0494375,0.946699313,4.784782358,0.693341879,0.672567657,-0.008370536
20120713-09_w_21,level_four,4,level_four,1,12.26,0.166,12.132212,12.1336396,12.12949307,12.13217856,0.002394886,0.084063611,0.004088455,0.143510052,0,0,0,0,0.1,1.40E-11,132,130.1223756,37.72371599,0.01339145,0.027509484,0.007495627,0.075654115,0.083752026,0.070345692,4.24755308,7.26E-11,58454487693,0.990771057,0.000811622,0.028488978,0.172,0.022,255,0.985702227,127.7543273,252.5224168,0.498085141,6.228388287,0.643734207,0.633807134,-0.025390625
20120713-09_w_21,level_three,3,level_four,1,12.479,0.166,12.38938577,12.39191143,12.38798115,12.38928825,0.002501776,0.050885406,0.004307638,0.087616129,0,0,0,0,0.1,1.18E-11,131,130.0101102,37.58316934,0.013341558,0.051485478,0.002003009,0.038496898,0.044836418,0.036061213,4.941515958,5.23E-11,1.54E+11,0.99598901,0.002417187,0.049164894,0.166,0.09,255,0.987368689,127.7619475,252.9500716,0.978367897,7.083126206,0.69967766,0.688343723,-0.01625279
20120713-09_w_21,level_one,1,level_four,1,12.252,0.054,12.22586892,12.22767738,12.2238584,12.22586333,0.00247017,0.211149744,0.004250799,0.363357589,0,0,0,0,0.1,1.19E-11,131,130.1133765,37.45759132,0.01329698,0.012008857,0.000213042,0.266666744,0.254708556,0.252508757,3.809419937,5.40E-11,68306241857,0.961717138,0.000136859,0.011698667,0.054,0.017,256,0.988767389,128.0034995,253.2026769,0.969525081,5.449146916,0.696473588,0.683718333,-0.019880022
20120713-09_w_21,level_zero,0,level_zero,0,12.196,0.055,12.17039801,12.17206842,12.16826867,12.17039013,0.002333097,0.168481752,0.003974778,0.28703379,0,0,0,0,0.1,1.07E-11,131,130.1989405,37.67847173,0.013375389,0.014343561,0.000220612,0.187403995,0.200325053,0.184566085,3.918167593,5.13E-11,16093844807,0.975199919,0.000191761,0.01384777,0.055,0.022,255,0.989107342,127.9346372,253.4457818,0.981420117,5.60745657,0.681964683,0.667286164,-0.018624442
20120713-09_w_21,level_two,2,level_four,1,12.155,0.041,12.13345068,12.13550671,12.13172253,12.13344728,0.002381747,0.262414716,0.004084547,0.450024788,0,0,0,0,0.1,1.17E-11,131,130.3212779,37.6854751,0.013377875,0.00904676,0.000563678,0.345765863,0.323133198,0.313572147,3.511814081,5.55E-11,38709334779,0.944615538,8.24E-05,0.009076271,0.041,0.016,256,0.987575563,127.841866,253.034261,0.033076109,5.018372473,0.648506917,0.632658407,-0.008626302
20120713-09_w_21,level_two,2,level_four,1,12.077,0.045,12.0521366,12.05411973,12.05022109,12.05213206,0.002324574,0.222153201,0.003971226,0.379519227,0,0,0,0,0.1,1.00E-11,131,130.3967921,37.46142437,0.01329834,0.010710091,0.000185553,0.349541027,0.278601142,0.326950842,3.661177517,4.56E-11,17568625138,0.957824255,0.000109492,0.010463832,0.045,0.018,256,0.988410433,128.0293493,253.1976028,0.954928731,5.236698262,0.756100528,0.747226201,0.019252232
20120713-09_w_21,level_one,1,level_four,1,12.031,0.073,11.98254728,11.98421769,11.98063464,11.98253781,0.00234375,0.155497376,0.004010657,0.266089246,0,0,0,0,0.1,1.16E-11,132,130.9351125,37.74879,0.013400351,0.015320126,0.00196903,0.185222128,0.173149622,0.174657644,3.862734486,5.58E-11,44576346852,0.979632612,0.000227183,0.015072602,0.073,0.018,255,0.98802377,127.9587951,253.0126039,0.349390188,5.528903451,0.69728941,0.686493368,0.00390625
20120713-09_w_21,level_zero,0,level_zero,0,12.07,0.066,12.03957541,12.041243,12.03747576,12.03956408,0.002303622,0.139399373,0.003939964,0.238419559,0,0,0,0,0.1,9.58E-12,131,130.1726286,37.67802149,0.013375229,0.017182117,0.000312282,0.15138223,0.160725561,0.149084044,4.049357225,4.25E-11,13085890534,0.982019802,0.000273087,0.016525341,0.066,0.027,256,0.987723762,127.9702716,253.0297697,0.989895058,5.798143152,0.699802734,0.682193094,0.031110491
20120713-09_w_21,level_one,1,level_four,1,11.986,0.05,11.96048228,11.96221562,11.95874837,11.96047675,0.002410866,0.20955541,0.004123268,0.358399424,0,0,0,0,0.1,1.05E-11,131,130.4121038,37.66609568,0.013370996,0.011833619,0.000216404,0.253219829,0.249842692,0.239676341,3.747103825,4.62E-11,72456589582,0.964219667,0.000132358,0.011504673,0.05,0.02,255,0.987425991,127.8379762,253.0053488,0.978609787,5.363503621,0.680209245,0.66560721,0.011997768
20120713-09_w_21,level_zero,0,level_zero,0,11.942,0.049,11.91217323,11.91383845,11.91047715,11.91216862,0.002328835,0.222267953,0.003957726,0.377732073,0,0,0,0,0.1,1.02E-11,132,130.5660612,37.74310492,0.013398333,0.010583687,0.001145167,0.327502352,0.256571276,0.298730744,3.489208974,4.60E-11,77487628603,0.957579215,0.00010978,0.010477602,0.049,0.009,256,0.989094839,127.9686575,253.4036942,0.838158417,4.990730023,0.631288083,0.616207006,-0.000441778
20120713-09_w_21,level_two,2,level_four,1,11.933,0.038,11.9167194,11.91848712,11.91466889,11.91671601,0.002356534,0.262201308,0.004060036,0.45174251,0,0,0,0,0.1,1.18E-11,131,130.2247276,37.67861403,0.01337544,0.009117555,0.000222074,0.316782804,0.308441899,0.286760605,3.417712006,5.56E-11,15417843272,0.9441623,8.08E-05,0.008987499,0.038,0.016,255,0.987143738,127.8906628,252.8922985,0.95152556,4.882611875,0.623656853,0.604260427,-0.005952381
20120713-09_w_21,level_four,4,level_four,1,12.001,0.075,11.95097148,11.95252407,11.94881358,11.95096379,0.00239169,0.176401128,0.004122913,0.304088906,0,0,0,0,0.1,1.09E-11,132,131.129895,37.74459772,0.013398863,0.01235609,0.004165439,0.183760059,0.196991668,0.168834786,3.794402446,4.84E-11,1.15E+11,0.972377319,0.000183826,0.013558249,0.075,0.013,256,0.988507591,127.9270295,253.1825405,0.484274174,5.429611182,0.60518047,0.590176685,-0.017671131
20120713-09_w_21,level_two,2,level_four,1,12.11,0.097,12.06108702,12.06341453,12.05917314,12.06106354,0.002357244,0.099029645,0.004038366,0.169654853,0,0,0,0,0.1,1.01E-11,132,131.2972048,37.75972052,0.013404232,0.024841513,0.000545872,0.097681674,0.106754899,0.099044215,4.462864793,4.50E-11,4.65E+11,0.98986496,0.000566603,0.023803421,0.097,0.034,256,0.98726842,127.8807445,252.9316846,0.982172396,6.394708469,0.804398384,0.781949789,-0.002845982
20120713-09_w_21,level_four,4,level_four,1,12.253,0.325,11.98851289,11.9918226,11.98523918,11.98820731,0.002326705,0.027177321,0.003976554,0.046448566,0,0,0,0,0.1,1.10E-11,132,130.6233213,37.70311013,0.013384136,0.088775276,0.012886548,0.009450226,0.015301923,0.005260504,4.598554157,5.18E-11,80451219185,0.997198399,0.007329413,0.085611991,0.329,0.0595,255,0.98752025,127.8324353,252.9911118,0.809787241,6.677334698,0.596887141,0.592900166,-0.019686843
20120713-09_w_21,level_four,4,level_four,1,12.25,0.13,12.18285346,12.18453975,12.1801257,12.18280795,0.002463423,0.073962076,0.004188632,0.125759931,0,0,0,0,0.1,1.31E-11,132,130.6803564,37.772566,0.013408792,0.033083946,0.007111386,0.063050595,0.070524079,0.059148865,4.371282992,6.33E-11,66714920779,0.995674912,0.001109328,0.033306573,0.13,0.052,256,0.988151447,127.9387914,253.1714028,0.583726744,6.701755647,0.626433829,0.618069127,-0.001395089
20120713-09_w_21,level_three,3,level_four,1,12.068,0.065,12.02936857,12.03118667,12.02716629,12.02935428,0.002385298,0.128628681,0.004057904,0.218824978,0,0,0,0,0.1,9.89E-12,131,130.1326968,37.66944954,0.013372187,0.01909582,0.001746429,0.110748542,0.125357809,0.101208989,3.814761981,4.29E-11,16703138517,0.986792272,0.000343882,0.018544063,0.065,0.035,256,0.987793434,127.9463618,253.0092824,0.725942124,5.457563832,0.627606286,0.621449782,-0.013113839
20120713-09_w_21,level_one,1,level_four,1,12.13,0.132,12.06285787,12.06511359,12.0611257,12.06279837,0.002347656,0.061950138,0.004066785,0.107314645,0,0,0,0,0.1,1.06E-11,131,129.8605261,37.77698395,0.01341036,0.039714317,0.000751961,0.048252039,0.060113144,0.048936744,4.701850536,4.87E-11,3.05E+11,0.99498177,0.001436099,0.0378959,0.132,0.0665,255,0.987479564,127.8423164,252.9588701,0.993648691,6.891457581,0.612194333,0.610081892,-0.010904948
20120713-09_w_21,level_zero,0,level_zero,0,11.989,0.06,11.9563714,11.95799885,11.95450673,11.9563628,0.002320668,0.161746689,0.003987922,0.277951548,0,0,0,0,0.1,9.96E-12,131,129.990833,37.62871851,0.013357728,0.014865792,0.000260276,0.187679933,0.189750393,0.182746196,3.950681956,4.44E-11,1.79E+11,0.976528398,0.000205852,0.014347543,0.06,0.025,256,0.987399878,127.9908447,252.9029692,0.975265971,5.654364881,0.717460241,0.704776112,-0.015345982
20120713-09_w_21,level_four,4,level_four,1,12.204,0.324,11.97135108,11.97336911,11.96765702,11.9711175,0.002340199,0.031288071,0.004034813,0.053944789,0,0,0,0,0.1,1.07E-11,132,130.3413102,37.65206136,0.013366014,0.077238187,0.011946576,0.015448739,0.020066124,0.012033546,4.933857312,4.98E-11,1.51E+11,0.996482144,0.005594328,0.074795242,0.324,0.092,255,0.987058945,127.876375,252.8562283,0.918313583,7.151713141,0.545094726,0.557240862,-0.031273063
20120713-09_w_21,level_three,3,level_four,1,12.447,0.245,12.32599045,12.33001011,12.32602336,12.32579198,0.002458097,0.035135216,0.004213854,0.060231435,0,0,0,0,0.1,1.25E-11,133,131.8714666,38.13830719,0.013538625,0.072935738,0.004089378,0.026960939,0.032328201,0.027720104,5.357083022,5.99E-11,31610496066,0.998175585,0.004894548,0.069961049,0.245,0.106,255,0.986086838,127.8229944,252.5648009,0.928264668,7.680532823,0.677584943,0.669226873,0.011439732
20120713-09_w_21,level_three,3,level_four,1,12.434,0.061,12.397924,12.39977941,12.39563942,12.39791445,0.002484375,0.161379628,0.004272114,0.277507267,0,0,0,0,0.1,1.21E-11,131,130.5303858,37.63634915,0.013360436,0.015654664,0.001291345,0.208234585,0.182497527,0.194676796,3.537228933,5.58E-11,29406510934,0.97881399,0.000236994,0.015394601,0.061,0.028,255,0.988629399,127.9690422,253.2693591,0.20537907,5.638769007,0.671441884,0.663872636,-0.003557478
20120713-09_w_21,level_four,4,level_four,1,12.419,0.09,12.3831872,12.3854361,12.38143439,12.38316613,0.002443892,0.106964785,0.00414849,0.181571999,0,0,0,0,0.1,1.21E-11,131,130.4499468,37.73586342,0.013395763,0.02366852,0.001889029,0.072432687,0.095592968,0.061730475,4.061593828,5.97E-11,54656135263,0.989272733,0.000522014,0.022847632,0.09,0.025,255,0.988881303,127.8813694,253.315934,0.910355944,5.815086863,0.622191229,0.606426741,-0.021437872
20120713-09_w_21,level_two,2,level_four,1,12.454,0.077,12.4110866,12.41259591,12.40867519,12.41107135,0.002502841,0.128619036,0.004321137,0.222059838,0,0,0,0,0.1,1.27E-11,132,130.4563643,37.66533711,0.013370727,0.020195022,0.000778621,0.119396507,0.126135794,0.104059113,4.131645771,5.85E-11,20375726041,0.984673495,0.000378666,0.019459335,0.077,0.027,256,0.987700057,127.9920453,252.9418544,0.949818414,5.916150454,0.644608013,0.626771793,-0.000744048
20120713-09_w_21,level_one,1,level_four,1,12.332,0.05,12.30604976,12.30803782,12.30414174,12.30604544,0.002484375,0.240783221,0.004227709,0.409745437,0,0,0,0,0.1,1.14E-11,131,130.238786,37.79107747,0.013415363,0.010502732,0.000371383,0.370213776,0.285817458,0.331787201,3.62148782,5.10E-11,48092094373,0.951942736,0.000106459,0.010317891,0.05,0.018,256,0.98621716,127.8067074,252.6667405,0.961313932,5.179438133,0.696762236,0.692587472,0.009695871
20120713-09_w_21,level_zero,0,level_zero,0,12.273,0.043,12.25395538,12.25592155,12.25235668,12.25395101,0.002507102,0.24217901,0.004327531,0.418027301,0,0,0,0,0.1,1.07E-11,131,130.3310296,37.86144084,0.013440341,0.010584185,0.00023542,0.365792619,0.286264805,0.333817096,3.573139634,4.50E-11,75791678769,0.951386603,0.000107169,0.010352269,0.043,0.019,255,0.98765091,127.8246583,253.0744623,0.969701305,5.109686445,0.693508901,0.679871627,-0.002999442
